"mol"	"rseq"	"mseq"	"S"	"rmsd_refine"	"E_conf"	"E_place"	"E_score1"	"E_refine"	"E_score2"	"ChemicalName"	"ChemicalID"	"CasRN"	"GeneSymbol"	"GeneID"	"GeneForms"	"Organism"	"OrganismID"	"Interaction"	"InteractionActions"	"PubMedIDs"	"InterActs"	"Outcomes"	"Actions"	"molecular_weight"	"logP"	"hydrogen_bond_acceptors"	"hydrogen_bond_donors"	"Lipinski"	"QED"	"stereo_centers"	"tpsa"	"AMES"	"BBB_Martins"	"Bioavailability_Ma"	"CYP1A2_Veith"	"CYP2C19_Veith"	"CYP2C9_Substrate_CarbonMangels"	"CYP2C9_Veith"	"CYP2D6_Substrate_CarbonMangels"	"CYP2D6_Veith"	"CYP3A4_Substrate_CarbonMangels"	"CYP3A4_Veith"	"Carcinogens_Lagunin"	"ClinTox"	"DILI"	"HIA_Hou"	"NR.AR.LBD"	"NR.AR"	"NR.AhR"	"NR.Aromatase"	"NR.ER.LBD"	"NR.ER"	"NR.PPAR.gamma"	"PAMPA_NCATS"	"Pgp_Broccatelli"	"SR.ARE"	"SR.ATAD5"	"SR.HSE"	"SR.MMP"	"SR.p53"	"Skin_Reaction"	"hERG"	"Caco2_Wang"	"Clearance_Hepatocyte_AZ"	"Clearance_Microsome_AZ"	"Half_Life_Obach"	"HydrationFreeEnergy_FreeSolv"	"LD50_Zhu"	"Lipophilicity_AstraZeneca"	"PPBR_AZ"	"Solubility_AqSolDB"	"VDss_Lombardo"	"molecular_weight_drugbank_approved_percentile"	"logP_drugbank_approved_percentile"	"hydrogen_bond_acceptors_drugbank_approved_percentile"	"hydrogen_bond_donors_drugbank_approved_percentile"	"Lipinski_drugbank_approved_percentile"	"QED_drugbank_approved_percentile"	"stereo_centers_drugbank_approved_percentile"	"tpsa_drugbank_approved_percentile"	"AMES_drugbank_approved_percentile"	"BBB_Martins_drugbank_approved_percentile"	"Bioavailability_Ma_drugbank_approved_percentile"	"CYP1A2_Veith_drugbank_approved_percentile"	"CYP2C19_Veith_drugbank_approved_percentile"	"CYP2C9_Substrate_CarbonMangels_drugbank_approved_percentile"	"CYP2C9_Veith_drugbank_approved_percentile"	"CYP2D6_Substrate_CarbonMangels_drugbank_approved_percentile"	"CYP2D6_Veith_drugbank_approved_percentile"	"CYP3A4_Substrate_CarbonMangels_drugbank_approved_percentile"	"CYP3A4_Veith_drugbank_approved_percentile"	"Carcinogens_Lagunin_drugbank_approved_percentile"	"ClinTox_drugbank_approved_percentile"	"DILI_drugbank_approved_percentile"	"HIA_Hou_drugbank_approved_percentile"	"NR.AR.LBD_drugbank_approved_percentile"	"NR.AR_drugbank_approved_percentile"	"NR.AhR_drugbank_approved_percentile"	"NR.Aromatase_drugbank_approved_percentile"	"NR.ER.LBD_drugbank_approved_percentile"	"NR.ER_drugbank_approved_percentile"	"NR.PPAR.gamma_drugbank_approved_percentile"	"PAMPA_NCATS_drugbank_approved_percentile"	"Pgp_Broccatelli_drugbank_approved_percentile"	"SR.ARE_drugbank_approved_percentile"	"SR.ATAD5_drugbank_approved_percentile"	"SR.HSE_drugbank_approved_percentile"	"SR.MMP_drugbank_approved_percentile"	"SR.p53_drugbank_approved_percentile"	"Skin_Reaction_drugbank_approved_percentile"	"hERG_drugbank_approved_percentile"	"Caco2_Wang_drugbank_approved_percentile"	"Clearance_Hepatocyte_AZ_drugbank_approved_percentile"	"Clearance_Microsome_AZ_drugbank_approved_percentile"	"Half_Life_Obach_drugbank_approved_percentile"	"HydrationFreeEnergy_FreeSolv_drugbank_approved_percentile"	"LD50_Zhu_drugbank_approved_percentile"	"Lipophilicity_AstraZeneca_drugbank_approved_percentile"	"PPBR_AZ_drugbank_approved_percentile"	"Solubility_AqSolDB_drugbank_approved_percentile"	"VDss_Lombardo_drugbank_approved_percentile"	"E_orig"	"Rec_index"	"PLIF_raw"	"FP:PLIF"	"PLIF_ligidx"	"LigandInteractions_mol"	"Poly Descriptor Plot_mol"	"2D Patches_mol"	"Shannon Entropy Descriptor_mol"
"O=C(OCc1ccccc1)N[C@](C(=O)N[C@](C(=O)N[C@](C=O)CC(C)C)CC(C)C)CC(C)C"	"1"	"38"	"-6.9764843"	"2.2541864"	"-37.95771"	"-28.105703"	"-7.0350943"	"-38.109261"	"-6.9764843"	"benzyloxycarbonylleucyl-leucyl-leucine aldehyde"	"C072553"	"NA"	"FOXO3"	"2309"	"protein"	"Homo sapiens"	"9606"	"benzyloxycarbonylleucyl-leucyl-leucine aldehyde inhibits the reaction [Arsenic Trioxide results in increased expression of FOXO3 protein]"	"decreases^reaction|increases^expression"	"31421153"	"decreases^reaction|increases^expression"	"Reaction"	"Decrease"	"475.63"	"3.5882001"	"5"	"3"	"4"	"0.35596463"	"3"	"113.6"	"0.76106"	"0.42185095"	"0.65732902"	"0.047392942"	"0.49086094"	"0.20755574"	"0.34967223"	"0.11106936"	"0.03019301"	"0.82702976"	"0.8951841"	"0.61794764"	"0.22064954"	"0.59618032"	"0.97153157"	"0.025609627"	"0.028885501"	"0.024890892"	"0.092210338"	"0.089814618"	"0.11182169"	"0.18122593"	"0.78490323"	"0.34352624"	"0.42654073"	"0.11824978"	"0.14094391"	"0.22776043"	"0.44541907"	"0.43179107"	"0.57204992"	"-4.9703989"	"69.219719"	"98.887497"	"44.933609"	"-6.605103"	"2.5974236"	"3.677357"	"94.46627"	"-5.0277209"	"6.91785"	"79.371849"	"71.035286"	"59.112061"	"77.258629"	"63.803799"	"28.460644"	"75.436218"	"75.067856"	"93.912369"	"25.823963"	"30.709578"	"51.60915"	"83.598297"	"64.017059"	"84.839088"	"51.725475"	"42.458317"	"91.585884"	"94.687866"	"93.5634"	"68.747574"	"59.480419"	"33.772781"	"72.935249"	"57.386585"	"50.601009"	"71.965881"	"86.700272"	"60.759983"	"94.804184"	"52.656067"	"68.28228"	"79.526947"	"90.11245"	"88.794106"	"74.408684"	"94.571541"	"51.027531"	"67.46801"	"50.717331"	"76.463745"	"95.463356"	"85.032959"	"78.829002"	"54.672352"	"92.012405"	"81.698334"	"13.687476"	"83.675842"	"4.4206223"	"1"	"[[54,62,71,69,67,65,63,62,71,69,67,65,63],[1556,496,496,496,496,496,496,494,494,494,494,494,494],[10414,10349,10349,10349,10349,10349,10349,10349,10349,10349,10349,10349,10349],[1,10,10,10,10,10,10,10,10,10,10,10,10],[0.7,1,1,1,1,1,1,0.8,0.8,0.8,0.8,0.8,0.8]]"	"11 27 12"	"[[62,71,69,67,65,63,62,71,69,67,65,63],[62,71,69,67,65,63],54]"	""	""	""	""
"O=C(OCc1ccccc1)N[C@](C(=O)N[C@](C(=O)N[C@](C=O)CC(C)C)CC(C)C)CC(C)C"	"1"	"38"	"-6.7182775"	"1.5556297"	"-34.761078"	"-74.278763"	"-7.9848485"	"-36.470707"	"-6.7182775"	"benzyloxycarbonylleucyl-leucyl-leucine aldehyde"	"C072553"	"NA"	"FOXO3"	"2309"	"protein"	"Homo sapiens"	"9606"	"benzyloxycarbonylleucyl-leucyl-leucine aldehyde inhibits the reaction [Arsenic Trioxide results in increased expression of FOXO3 protein]"	"decreases^reaction|increases^expression"	"31421153"	"decreases^reaction|increases^expression"	"Reaction"	"Decrease"	"475.63"	"3.5882001"	"5"	"3"	"4"	"0.35596463"	"3"	"113.6"	"0.76106"	"0.42185095"	"0.65732902"	"0.047392942"	"0.49086094"	"0.20755574"	"0.34967223"	"0.11106936"	"0.03019301"	"0.82702976"	"0.8951841"	"0.61794764"	"0.22064954"	"0.59618032"	"0.97153157"	"0.025609627"	"0.028885501"	"0.024890892"	"0.092210338"	"0.089814618"	"0.11182169"	"0.18122593"	"0.78490323"	"0.34352624"	"0.42654073"	"0.11824978"	"0.14094391"	"0.22776043"	"0.44541907"	"0.43179107"	"0.57204992"	"-4.9703989"	"69.219719"	"98.887497"	"44.933609"	"-6.605103"	"2.5974236"	"3.677357"	"94.46627"	"-5.0277209"	"6.91785"	"79.371849"	"71.035286"	"59.112061"	"77.258629"	"63.803799"	"28.460644"	"75.436218"	"75.067856"	"93.912369"	"25.823963"	"30.709578"	"51.60915"	"83.598297"	"64.017059"	"84.839088"	"51.725475"	"42.458317"	"91.585884"	"94.687866"	"93.5634"	"68.747574"	"59.480419"	"33.772781"	"72.935249"	"57.386585"	"50.601009"	"71.965881"	"86.700272"	"60.759983"	"94.804184"	"52.656067"	"68.28228"	"79.526947"	"90.11245"	"88.794106"	"74.408684"	"94.571541"	"51.027531"	"67.46801"	"50.717331"	"76.463745"	"95.463356"	"85.032959"	"78.829002"	"54.672352"	"92.012405"	"81.698334"	"13.687476"	"83.675842"	"1.0287763"	"1"	"[75,496,10349,2,0.8]"	"19"	"75"	""	""	""	""
"O=C(OCc1ccccc1)N[C@](C(=O)N[C@](C(=O)N[C@](C=O)CC(C)C)CC(C)C)CC(C)C"	"1"	"38"	"-6.5784836"	"3.1037571"	"-32.622181"	"-47.751171"	"-7.3482971"	"-35.519058"	"-6.5784836"	"benzyloxycarbonylleucyl-leucyl-leucine aldehyde"	"C072553"	"NA"	"FOXO3"	"2309"	"protein"	"Homo sapiens"	"9606"	"benzyloxycarbonylleucyl-leucyl-leucine aldehyde inhibits the reaction [Arsenic Trioxide results in increased expression of FOXO3 protein]"	"decreases^reaction|increases^expression"	"31421153"	"decreases^reaction|increases^expression"	"Reaction"	"Decrease"	"475.63"	"3.5882001"	"5"	"3"	"4"	"0.35596463"	"3"	"113.6"	"0.76106"	"0.42185095"	"0.65732902"	"0.047392942"	"0.49086094"	"0.20755574"	"0.34967223"	"0.11106936"	"0.03019301"	"0.82702976"	"0.8951841"	"0.61794764"	"0.22064954"	"0.59618032"	"0.97153157"	"0.025609627"	"0.028885501"	"0.024890892"	"0.092210338"	"0.089814618"	"0.11182169"	"0.18122593"	"0.78490323"	"0.34352624"	"0.42654073"	"0.11824978"	"0.14094391"	"0.22776043"	"0.44541907"	"0.43179107"	"0.57204992"	"-4.9703989"	"69.219719"	"98.887497"	"44.933609"	"-6.605103"	"2.5974236"	"3.677357"	"94.46627"	"-5.0277209"	"6.91785"	"79.371849"	"71.035286"	"59.112061"	"77.258629"	"63.803799"	"28.460644"	"75.436218"	"75.067856"	"93.912369"	"25.823963"	"30.709578"	"51.60915"	"83.598297"	"64.017059"	"84.839088"	"51.725475"	"42.458317"	"91.585884"	"94.687866"	"93.5634"	"68.747574"	"59.480419"	"33.772781"	"72.935249"	"57.386585"	"50.601009"	"71.965881"	"86.700272"	"60.759983"	"94.804184"	"52.656067"	"68.28228"	"79.526947"	"90.11245"	"88.794106"	"74.408684"	"94.571541"	"51.027531"	"67.46801"	"50.717331"	"76.463745"	"95.463356"	"85.032959"	"78.829002"	"54.672352"	"92.012405"	"81.698334"	"13.687476"	"83.675842"	"2.9710779"	"1"	"[[16,19],[366,1580],[10340,10416],[1,2],[1.7,1]]"	"25 26 23"	"[16,16,19]"	""	""	""	""
"O=C(OCc1ccccc1)N[C@](C(=O)N[C@](C(=O)N[C@](C=O)CC(C)C)CC(C)C)CC(C)C"	"1"	"38"	"-6.4136186"	"2.8107185"	"-25.238338"	"-26.358105"	"-7.6452131"	"-36.113827"	"-6.4136186"	"benzyloxycarbonylleucyl-leucyl-leucine aldehyde"	"C072553"	"NA"	"FOXO3"	"2309"	"protein"	"Homo sapiens"	"9606"	"benzyloxycarbonylleucyl-leucyl-leucine aldehyde inhibits the reaction [Arsenic Trioxide results in increased expression of FOXO3 protein]"	"decreases^reaction|increases^expression"	"31421153"	"decreases^reaction|increases^expression"	"Reaction"	"Decrease"	"475.63"	"3.5882001"	"5"	"3"	"4"	"0.35596463"	"3"	"113.6"	"0.76106"	"0.42185095"	"0.65732902"	"0.047392942"	"0.49086094"	"0.20755574"	"0.34967223"	"0.11106936"	"0.03019301"	"0.82702976"	"0.8951841"	"0.61794764"	"0.22064954"	"0.59618032"	"0.97153157"	"0.025609627"	"0.028885501"	"0.024890892"	"0.092210338"	"0.089814618"	"0.11182169"	"0.18122593"	"0.78490323"	"0.34352624"	"0.42654073"	"0.11824978"	"0.14094391"	"0.22776043"	"0.44541907"	"0.43179107"	"0.57204992"	"-4.9703989"	"69.219719"	"98.887497"	"44.933609"	"-6.605103"	"2.5974236"	"3.677357"	"94.46627"	"-5.0277209"	"6.91785"	"79.371849"	"71.035286"	"59.112061"	"77.258629"	"63.803799"	"28.460644"	"75.436218"	"75.067856"	"93.912369"	"25.823963"	"30.709578"	"51.60915"	"83.598297"	"64.017059"	"84.839088"	"51.725475"	"42.458317"	"91.585884"	"94.687866"	"93.5634"	"68.747574"	"59.480419"	"33.772781"	"72.935249"	"57.386585"	"50.601009"	"71.965881"	"86.700272"	"60.759983"	"94.804184"	"52.656067"	"68.28228"	"79.526947"	"90.11245"	"88.794106"	"74.408684"	"94.571541"	"51.027531"	"67.46801"	"50.717331"	"76.463745"	"95.463356"	"85.032959"	"78.829002"	"54.672352"	"92.012405"	"81.698334"	"13.687476"	"83.675842"	"3.3710787"	"1"	"[[20,75],[366,496],[10340,10349],[1,2],[0.6,4.7]]"	"25 19 20"	"[20,75,75]"	""	""	""	""
"O=C(OCc1ccccc1)N[C@](C(=O)N[C@](C(=O)N[C@](C=O)CC(C)C)CC(C)C)CC(C)C"	"1"	"38"	"-6.343936"	"1.1938599"	"-20.109543"	"-46.180702"	"-7.0585756"	"-27.555643"	"-6.343936"	"benzyloxycarbonylleucyl-leucyl-leucine aldehyde"	"C072553"	"NA"	"FOXO3"	"2309"	"protein"	"Homo sapiens"	"9606"	"benzyloxycarbonylleucyl-leucyl-leucine aldehyde inhibits the reaction [Arsenic Trioxide results in increased expression of FOXO3 protein]"	"decreases^reaction|increases^expression"	"31421153"	"decreases^reaction|increases^expression"	"Reaction"	"Decrease"	"475.63"	"3.5882001"	"5"	"3"	"4"	"0.35596463"	"3"	"113.6"	"0.76106"	"0.42185095"	"0.65732902"	"0.047392942"	"0.49086094"	"0.20755574"	"0.34967223"	"0.11106936"	"0.03019301"	"0.82702976"	"0.8951841"	"0.61794764"	"0.22064954"	"0.59618032"	"0.97153157"	"0.025609627"	"0.028885501"	"0.024890892"	"0.092210338"	"0.089814618"	"0.11182169"	"0.18122593"	"0.78490323"	"0.34352624"	"0.42654073"	"0.11824978"	"0.14094391"	"0.22776043"	"0.44541907"	"0.43179107"	"0.57204992"	"-4.9703989"	"69.219719"	"98.887497"	"44.933609"	"-6.605103"	"2.5974236"	"3.677357"	"94.46627"	"-5.0277209"	"6.91785"	"79.371849"	"71.035286"	"59.112061"	"77.258629"	"63.803799"	"28.460644"	"75.436218"	"75.067856"	"93.912369"	"25.823963"	"30.709578"	"51.60915"	"83.598297"	"64.017059"	"84.839088"	"51.725475"	"42.458317"	"91.585884"	"94.687866"	"93.5634"	"68.747574"	"59.480419"	"33.772781"	"72.935249"	"57.386585"	"50.601009"	"71.965881"	"86.700272"	"60.759983"	"94.804184"	"52.656067"	"68.28228"	"79.526947"	"90.11245"	"88.794106"	"74.408684"	"94.571541"	"51.027531"	"67.46801"	"50.717331"	"76.463745"	"95.463356"	"85.032959"	"78.829002"	"54.672352"	"92.012405"	"81.698334"	"13.687476"	"83.675842"	"1.3710779"	"1"	"[[16,38,75],[366,496,363],[10340,10349,10340],[1,2,2],[1.8,2.4,2.8]]"	"25 26 34 35 19 20"	"[16,16,75,75,38,38]"	""	""	""	""
"OCC(C)C"	"1"	"39"	"-3.7198753"	"1.6485803"	"4.1239905"	"-28.841568"	"-5.8307362"	"-9.421051"	"-3.7198753"	"isobutyl alcohol"	"C040507"	"78-83-1"	"FOXO3"	"2309"	"mRNA"	"Homo sapiens"	"9606"	"[[Gasoline co-treated with isobutyl alcohol] results in increased abundance of [Particulate Matter co-treated with Polycyclic Aromatic Hydrocarbons]] which results in decreased expression of FOXO3 mRNA"	"affects^cotreatment|decreases^expression|increases^abundance"	"29432896"	"affects^cotreatment|decreases^expression|increases^abundance"	"Expression"	"Decrease"	"74.123001"	"0.6347"	"1"	"1"	"4"	"0.48348024"	"0"	"20.23"	"0.038666263"	"0.88617283"	"0.89085817"	"0.0099716298"	"0.0063414969"	"0.14268525"	"0.0048973868"	"0.22322182"	"0.00054181"	"0.22139788"	"0.00023338849"	"0.52924371"	"0.0013111923"	"0.030382808"	"0.99966609"	"0.00047608538"	"0.0079301968"	"0.0012718017"	"0.00069994701"	"0.0049664052"	"0.033568628"	"0.00091272796"	"0.91508138"	"0.01420277"	"0.065037884"	"4.0659597e-005"	"0.0044313138"	"0.0007511868"	"9.9356206e-005"	"0.32476345"	"0.034347139"	"-3.8951318"	"44.376236"	"-3.0377529"	"32.383011"	"-4.5058188"	"1.5480276"	"0.90542668"	"38.977928"	"0.25271899"	"4.0365381"	"2.3652577"	"29.119814"	"6.6498642"	"36.680885"	"63.803799"	"44.435829"	"22.489336"	"9.7324543"	"15.548662"	"65.529274"	"70.492439"	"33.772781"	"11.826289"	"48.856144"	"22.489336"	"68.437378"	"4.5366421"	"25.785189"	"11.477317"	"90.189995"	"3.8774719"	"8.1426907"	"76.192322"	"6.1264057"	"20.628151"	"11.01202"	"13.06708"	"22.140364"	"14.46297"	"24.777046"	"70.376114"	"27.646374"	"35.129894"	"4.7692904"	"28.693293"	"11.438542"	"3.4897246"	"38.270649"	"17.875145"	"99.108185"	"57.502907"	"24.777046"	"77.471886"	"90.887939"	"7.1733232"	"40.713455"	"13.571152"	"94.455215"	"68.28228"	"0"	"1"	"[[14,14,14],[1280,1277,1766],[10398,10398,10428],[3,4,2],[1.4,1.5,0.9]]"	"6 70 71 2"	"[14,14,14,14]"	""	""	""	""
"OCC(C)C"	"1"	"39"	"-3.7135978"	"0.7125594"	"3.5113466"	"-39.832249"	"-6.0042844"	"-4.4226179"	"-3.7135978"	"isobutyl alcohol"	"C040507"	"78-83-1"	"FOXO3"	"2309"	"mRNA"	"Homo sapiens"	"9606"	"[[Gasoline co-treated with isobutyl alcohol] results in increased abundance of [Particulate Matter co-treated with Polycyclic Aromatic Hydrocarbons]] which results in decreased expression of FOXO3 mRNA"	"affects^cotreatment|decreases^expression|increases^abundance"	"29432896"	"affects^cotreatment|decreases^expression|increases^abundance"	"Expression"	"Decrease"	"74.123001"	"0.6347"	"1"	"1"	"4"	"0.48348024"	"0"	"20.23"	"0.038666263"	"0.88617283"	"0.89085817"	"0.0099716298"	"0.0063414969"	"0.14268525"	"0.0048973868"	"0.22322182"	"0.00054181"	"0.22139788"	"0.00023338849"	"0.52924371"	"0.0013111923"	"0.030382808"	"0.99966609"	"0.00047608538"	"0.0079301968"	"0.0012718017"	"0.00069994701"	"0.0049664052"	"0.033568628"	"0.00091272796"	"0.91508138"	"0.01420277"	"0.065037884"	"4.0659597e-005"	"0.0044313138"	"0.0007511868"	"9.9356206e-005"	"0.32476345"	"0.034347139"	"-3.8951318"	"44.376236"	"-3.0377529"	"32.383011"	"-4.5058188"	"1.5480276"	"0.90542668"	"38.977928"	"0.25271899"	"4.0365381"	"2.3652577"	"29.119814"	"6.6498642"	"36.680885"	"63.803799"	"44.435829"	"22.489336"	"9.7324543"	"15.548662"	"65.529274"	"70.492439"	"33.772781"	"11.826289"	"48.856144"	"22.489336"	"68.437378"	"4.5366421"	"25.785189"	"11.477317"	"90.189995"	"3.8774719"	"8.1426907"	"76.192322"	"6.1264057"	"20.628151"	"11.01202"	"13.06708"	"22.140364"	"14.46297"	"24.777046"	"70.376114"	"27.646374"	"35.129894"	"4.7692904"	"28.693293"	"11.438542"	"3.4897246"	"38.270649"	"17.875145"	"99.108185"	"57.502907"	"24.777046"	"77.471886"	"90.887939"	"7.1733232"	"40.713455"	"13.571152"	"94.455215"	"68.28228"	"0.60000002"	"1"	"[[],[],[],[],[]]"	""	"[]"	""	""	""	""
"OCC(C)C"	"1"	"39"	"-3.6905169"	"1.0276067"	"1.6150498"	"-27.631996"	"-5.942152"	"-12.661916"	"-3.6905169"	"isobutyl alcohol"	"C040507"	"78-83-1"	"FOXO3"	"2309"	"mRNA"	"Homo sapiens"	"9606"	"[[Gasoline co-treated with isobutyl alcohol] results in increased abundance of [Particulate Matter co-treated with Polycyclic Aromatic Hydrocarbons]] which results in decreased expression of FOXO3 mRNA"	"affects^cotreatment|decreases^expression|increases^abundance"	"29432896"	"affects^cotreatment|decreases^expression|increases^abundance"	"Expression"	"Decrease"	"74.123001"	"0.6347"	"1"	"1"	"4"	"0.48348024"	"0"	"20.23"	"0.038666263"	"0.88617283"	"0.89085817"	"0.0099716298"	"0.0063414969"	"0.14268525"	"0.0048973868"	"0.22322182"	"0.00054181"	"0.22139788"	"0.00023338849"	"0.52924371"	"0.0013111923"	"0.030382808"	"0.99966609"	"0.00047608538"	"0.0079301968"	"0.0012718017"	"0.00069994701"	"0.0049664052"	"0.033568628"	"0.00091272796"	"0.91508138"	"0.01420277"	"0.065037884"	"4.0659597e-005"	"0.0044313138"	"0.0007511868"	"9.9356206e-005"	"0.32476345"	"0.034347139"	"-3.8951318"	"44.376236"	"-3.0377529"	"32.383011"	"-4.5058188"	"1.5480276"	"0.90542668"	"38.977928"	"0.25271899"	"4.0365381"	"2.3652577"	"29.119814"	"6.6498642"	"36.680885"	"63.803799"	"44.435829"	"22.489336"	"9.7324543"	"15.548662"	"65.529274"	"70.492439"	"33.772781"	"11.826289"	"48.856144"	"22.489336"	"68.437378"	"4.5366421"	"25.785189"	"11.477317"	"90.189995"	"3.8774719"	"8.1426907"	"76.192322"	"6.1264057"	"20.628151"	"11.01202"	"13.06708"	"22.140364"	"14.46297"	"24.777046"	"70.376114"	"27.646374"	"35.129894"	"4.7692904"	"28.693293"	"11.438542"	"3.4897246"	"38.270649"	"17.875145"	"99.108185"	"57.502907"	"24.777046"	"77.471886"	"90.887939"	"7.1733232"	"40.713455"	"13.571152"	"94.455215"	"68.28228"	"0"	"1"	"[14,381,10341,2,2.2]"	"9 10"	"[14,14]"	""	""	""	""
"OCC(C)C"	"1"	"39"	"-3.6795413"	"0.94126022"	"1.8515795"	"-19.262917"	"-5.8591743"	"-13.211164"	"-3.6795413"	"isobutyl alcohol"	"C040507"	"78-83-1"	"FOXO3"	"2309"	"mRNA"	"Homo sapiens"	"9606"	"[[Gasoline co-treated with isobutyl alcohol] results in increased abundance of [Particulate Matter co-treated with Polycyclic Aromatic Hydrocarbons]] which results in decreased expression of FOXO3 mRNA"	"affects^cotreatment|decreases^expression|increases^abundance"	"29432896"	"affects^cotreatment|decreases^expression|increases^abundance"	"Expression"	"Decrease"	"74.123001"	"0.6347"	"1"	"1"	"4"	"0.48348024"	"0"	"20.23"	"0.038666263"	"0.88617283"	"0.89085817"	"0.0099716298"	"0.0063414969"	"0.14268525"	"0.0048973868"	"0.22322182"	"0.00054181"	"0.22139788"	"0.00023338849"	"0.52924371"	"0.0013111923"	"0.030382808"	"0.99966609"	"0.00047608538"	"0.0079301968"	"0.0012718017"	"0.00069994701"	"0.0049664052"	"0.033568628"	"0.00091272796"	"0.91508138"	"0.01420277"	"0.065037884"	"4.0659597e-005"	"0.0044313138"	"0.0007511868"	"9.9356206e-005"	"0.32476345"	"0.034347139"	"-3.8951318"	"44.376236"	"-3.0377529"	"32.383011"	"-4.5058188"	"1.5480276"	"0.90542668"	"38.977928"	"0.25271899"	"4.0365381"	"2.3652577"	"29.119814"	"6.6498642"	"36.680885"	"63.803799"	"44.435829"	"22.489336"	"9.7324543"	"15.548662"	"65.529274"	"70.492439"	"33.772781"	"11.826289"	"48.856144"	"22.489336"	"68.437378"	"4.5366421"	"25.785189"	"11.477317"	"90.189995"	"3.8774719"	"8.1426907"	"76.192322"	"6.1264057"	"20.628151"	"11.01202"	"13.06708"	"22.140364"	"14.46297"	"24.777046"	"70.376114"	"27.646374"	"35.129894"	"4.7692904"	"28.693293"	"11.438542"	"3.4897246"	"38.270649"	"17.875145"	"99.108185"	"57.502907"	"24.777046"	"77.471886"	"90.887939"	"7.1733232"	"40.713455"	"13.571152"	"94.455215"	"68.28228"	"0"	"1"	"[[14,14],[1557,496],[10414,10349],[1,2],[1.1,2.9]]"	"19 20 12"	"[14,14,14]"	""	""	""	""
"OCC(C)C"	"1"	"39"	"-3.6754012"	"1.0158671"	"1.0956802"	"-22.980413"	"-6.1415777"	"-12.550047"	"-3.6754012"	"isobutyl alcohol"	"C040507"	"78-83-1"	"FOXO3"	"2309"	"mRNA"	"Homo sapiens"	"9606"	"[[Gasoline co-treated with isobutyl alcohol] results in increased abundance of [Particulate Matter co-treated with Polycyclic Aromatic Hydrocarbons]] which results in decreased expression of FOXO3 mRNA"	"affects^cotreatment|decreases^expression|increases^abundance"	"29432896"	"affects^cotreatment|decreases^expression|increases^abundance"	"Expression"	"Decrease"	"74.123001"	"0.6347"	"1"	"1"	"4"	"0.48348024"	"0"	"20.23"	"0.038666263"	"0.88617283"	"0.89085817"	"0.0099716298"	"0.0063414969"	"0.14268525"	"0.0048973868"	"0.22322182"	"0.00054181"	"0.22139788"	"0.00023338849"	"0.52924371"	"0.0013111923"	"0.030382808"	"0.99966609"	"0.00047608538"	"0.0079301968"	"0.0012718017"	"0.00069994701"	"0.0049664052"	"0.033568628"	"0.00091272796"	"0.91508138"	"0.01420277"	"0.065037884"	"4.0659597e-005"	"0.0044313138"	"0.0007511868"	"9.9356206e-005"	"0.32476345"	"0.034347139"	"-3.8951318"	"44.376236"	"-3.0377529"	"32.383011"	"-4.5058188"	"1.5480276"	"0.90542668"	"38.977928"	"0.25271899"	"4.0365381"	"2.3652577"	"29.119814"	"6.6498642"	"36.680885"	"63.803799"	"44.435829"	"22.489336"	"9.7324543"	"15.548662"	"65.529274"	"70.492439"	"33.772781"	"11.826289"	"48.856144"	"22.489336"	"68.437378"	"4.5366421"	"25.785189"	"11.477317"	"90.189995"	"3.8774719"	"8.1426907"	"76.192322"	"6.1264057"	"20.628151"	"11.01202"	"13.06708"	"22.140364"	"14.46297"	"24.777046"	"70.376114"	"27.646374"	"35.129894"	"4.7692904"	"28.693293"	"11.438542"	"3.4897246"	"38.270649"	"17.875145"	"99.108185"	"57.502907"	"24.777046"	"77.471886"	"90.887939"	"7.1733232"	"40.713455"	"13.571152"	"94.455215"	"68.28228"	"0"	"1"	"[14,376,10341,3,1.3]"	"45"	"14"	""	""	""	""
